CODE2,CODE1,CODEBASE,A0A4_CNT,A5A9_CNT,A10A14_CNT,A15A19_CNT,A20A24_CNT,A25A29_CNT,A30A34_CNT,A35A39_CNT,A40A44_CNT,A45A49_CNT,A50A54_CNT,A55A59_CNT,A60A64_CNT,A65A69_CNT,A70A74_CNT,A75A79_CNT,A80A84_CNT,A85A89_CNT,A90A94_CNT,A95A99_CNT,A100UP_5_CNT,INFO_TIME
A6416-03,A6416-03-023,A6416-0079-00,17,9,12,21,23,29,44,29,25,24,31,31,26,13,6,3,1,0,0,0,0,107Y06M
A6416-03,A6416-03-028,A6416-0098-00,11,3,4,12,15,14,24,21,12,17,20,17,16,17,6,4,3,0,2,0,0,107Y06M
A6416-03,A6416-03-028,A6416-0101-00,4,3,2,6,17,15,12,13,7,15,15,13,11,14,7,5,3,0,1,0,0,107Y06M
A6416-03,A6416-03-028,A6416-0109-00,6,4,8,9,13,13,18,13,13,17,8,23,16,7,6,4,1,2,0,0,0,107Y06M
A6416-03,A6416-03-029,A6416-0106-00,10,14,11,12,22,15,24,20,19,16,14,25,17,20,12,2,1,1,1,0,0,107Y06M
A6416-03,A6416-03-033,A6416-0116-00,4,4,2,1,2,7,8,6,8,6,3,11,9,6,2,2,2,0,1,0,0,107Y06M
A6416-03,A6416-03-033,A6416-0124-00,3,5,13,16,10,8,5,16,19,20,16,8,4,5,3,2,1,0,0,0,0,107Y06M
A6416-04,A6416-04-014,A6416-0059-00,9,11,10,7,12,12,9,11,12,10,15,9,16,3,1,5,2,1,0,0,0,107Y06M
A6416-04,A6416-04-014,A6416-0064-00,3,2,1,11,8,9,10,6,8,8,6,11,5,2,1,1,2,0,0,0,0,107Y06M
A6416-04,A6416-04-014,A6416-0070-00,1,0,3,3,2,0,1,3,6,6,4,1,6,1,4,1,0,1,0,1,0,107Y06M
A6416-04,A6416-04-015,A6416-0062-00,8,12,7,9,16,19,16,25,24,20,13,14,11,19,9,3,2,0,0,0,0,107Y06M
A6416-04,A6416-04-015,A6416-0065-00,4,4,2,7,11,14,8,10,15,7,16,19,13,12,4,5,3,1,0,0,0,107Y06M
A6416-04,A6416-04-016,A6416-0063-00,6,5,0,5,4,4,7,7,6,10,9,5,9,7,3,1,0,0,0,0,0,107Y06M
A6416-04,A6416-04-016,A6416-0073-00,8,8,10,10,20,10,9,20,26,13,12,10,16,15,8,4,3,0,0,0,0,107Y06M
A6416-04,A6416-04-016,A6416-0086-00,3,3,5,6,8,2,8,8,9,4,8,11,7,12,6,4,4,3,0,0,0,107Y06M
A6416-04,A6416-04-016,A6416-0087-00,2,0,0,0,7,4,1,0,0,1,6,3,4,0,0,0,0,1,0,0,0,107Y06M
A6416-04,A6416-04-019,A6416-0076-00,13,12,7,17,19,17,21,19,12,15,12,25,20,17,3,4,5,1,0,1,0,107Y06M
A6416-04,A6416-04-019,A6416-0084-00,16,7,3,10,14,25,20,23,14,9,23,19,18,5,2,2,1,0,0,0,0,107Y06M
A6416-04,A6416-04-020,A6416-0075-00,6,4,8,13,12,17,16,19,20,15,12,14,20,14,10,11,4,0,0,1,0,107Y06M
A6416-04,A6416-04-020,A6416-0080-00,1,2,3,5,5,2,7,7,10,7,3,5,6,3,2,2,3,1,0,0,0,107Y06M
A6416-04,A6416-04-020,A6416-0083-00,4,0,1,5,6,5,6,3,2,3,3,7,4,4,0,2,0,0,0,0,0,107Y06M
A6416-04,A6416-04-022,A6416-0078-00,14,16,11,36,43,18,19,35,33,44,29,29,10,10,4,6,5,1,0,0,0,107Y06M
A6416-04,A6416-04-025,A6416-0088-00,11,2,6,2,10,14,10,19,9,12,11,6,13,3,1,1,0,1,1,0,0,107Y06M
A6416-04,A6416-04-025,A6416-0095-00,2,5,8,16,12,13,13,15,29,16,14,13,14,20,2,8,4,2,1,0,0,107Y06M
A6416-04,A6416-04-027,A6416-0094-00,2,5,7,7,8,6,1,3,11,7,11,7,4,3,3,2,0,1,0,0,0,107Y06M
A6416-04,A6416-04-027,A6416-0097-00,8,1,5,6,14,10,6,10,13,16,17,13,12,8,1,5,4,1,1,0,0,107Y06M
A6416-04,A6416-04-027,A6416-0113-00,3,1,0,7,7,6,5,3,8,9,3,10,8,13,4,0,2,0,0,0,0,107Y06M
A6416-06,A6416-06-026,A6416-0091-00,7,4,10,30,14,6,11,15,25,20,14,14,11,4,11,4,1,2,0,0,0,107Y06M
A6416-06,A6416-06-026,A6416-0093-00,0,1,1,0,1,2,2,0,4,1,0,3,0,0,1,0,1,0,0,0,0,107Y06M
A6416-06,A6416-06-026,A6416-0100-00,2,2,2,7,12,7,9,4,2,7,10,13,4,3,1,0,2,0,0,0,0,107Y06M
A6416-06,A6416-06-026,A6416-0102-00,3,1,2,4,3,5,6,1,3,6,2,7,5,4,1,0,2,0,0,0,0,107Y06M
A6416-06,A6416-06-026,A6416-0107-00,0,0,1,5,3,6,2,2,3,5,3,4,9,4,3,0,1,0,0,0,0,107Y06M
A6416-06,A6416-06-030,A6416-0111-00,3,6,3,5,3,5,6,6,3,5,7,7,6,6,2,1,1,0,0,0,0,107Y06M
A6416-06,A6416-06-030,A6416-0118-00,16,5,14,18,24,32,30,32,22,23,25,32,28,19,6,6,8,2,0,1,0,107Y06M
A6416-06,A6416-06-035,A6416-0117-00,4,1,4,6,3,5,7,9,10,7,5,11,5,6,2,1,3,0,0,0,0,107Y06M
A6416-06,A6416-06-035,A6416-0119-00,4,2,3,5,8,7,7,7,11,6,6,5,9,12,8,3,1,1,0,1,0,107Y06M
A6416-06,A6416-06-035,A6416-0131-00,3,1,0,4,4,8,4,5,8,5,13,8,4,9,1,1,4,0,1,0,0,107Y06M
A6416-06,A6416-06-036,A6416-0126-00,5,6,1,4,5,8,9,13,4,4,9,9,8,1,3,2,2,1,0,0,0,107Y06M
A6416-06,A6416-06-036,A6416-0129-00,8,5,1,7,2,3,12,7,5,10,7,13,4,2,6,4,3,0,2,0,0,107Y06M
A6416-06,A6416-06-037,A6416-0133-00,12,12,10,13,18,18,15,29,22,24,23,16,17,18,8,12,1,3,4,0,0,107Y06M
A6416-06,A6416-06-038,A6416-0132-00,0,1,1,0,2,2,5,1,4,0,2,2,2,0,1,2,1,0,0,0,0,107Y06M
A6416-06,A6416-06-038,A6416-0134-00,4,2,6,30,30,14,23,17,39,23,20,25,22,10,2,3,4,2,0,0,0,107Y06M
A6416-06,A6416-06-038,A6416-0138-00,0,1,3,2,6,6,0,2,4,6,6,5,4,3,2,6,2,2,0,0,0,107Y06M
A6416-06,A6416-06-038,A6416-0143-00,1,5,5,2,9,8,2,9,12,9,9,11,10,11,3,3,5,3,0,0,0,107Y06M
A6416-06,A6416-06-040,A6416-0137-00,12,2,8,11,20,19,11,12,13,16,19,25,13,13,10,9,6,2,0,0,0,107Y06M
A6416-06,A6416-06-040,A6416-0140-00,0,1,2,2,11,7,5,14,18,18,32,19,17,5,3,4,0,1,1,0,0,107Y06M
A6416-06,A6416-06-044,A6416-0146-00,6,8,1,7,8,9,5,9,16,11,10,4,6,4,5,8,4,0,0,1,0,107Y06M
A6416-06,A6416-06-044,A6416-0149-00,2,1,0,2,1,3,4,5,2,3,5,5,5,3,0,1,1,2,0,0,0,107Y06M
A6416-06,A6416-06-045,A6416-0148-00,14,11,15,19,23,34,14,23,34,36,28,40,29,22,21,19,12,4,2,0,0,107Y06M
A6416-07,A6416-07-031,A6416-0096-00,17,11,15,21,28,36,22,29,30,33,30,27,17,21,6,7,7,2,0,0,0,107Y06M
A6416-07,A6416-07-031,A6416-0128-00,3,3,2,6,4,4,5,4,8,6,10,5,4,4,2,1,0,0,0,0,0,107Y06M
A6416-07,A6416-07-032,A6416-0105-00,2,1,3,2,5,3,7,4,7,1,7,3,4,4,1,1,0,0,0,0,0,107Y06M
A6416-07,A6416-07-032,A6416-0115-00,3,6,2,4,11,8,16,7,3,7,8,11,8,7,2,1,0,0,0,0,0,107Y06M
A6416-07,A6416-07-032,A6416-0121-00,10,7,7,2,14,24,17,13,12,18,13,22,13,14,6,4,2,0,0,0,0,107Y06M
A6416-07,A6416-07-032,A6416-0122-00,4,1,2,7,7,8,8,5,7,4,5,12,11,7,5,3,2,0,1,0,0,107Y06M
A6416-07,A6416-07-034,A6416-0112-00,5,4,3,1,4,13,10,8,5,3,7,10,14,10,1,3,3,2,0,0,0,107Y06M
A6416-07,A6416-07-034,A6416-0114-00,3,2,6,3,5,6,6,15,10,7,6,6,9,10,4,5,0,0,0,0,0,107Y06M
A6416-07,A6416-07-034,A6416-0130-00,4,8,4,6,6,6,12,14,13,5,6,15,11,14,1,1,1,2,0,0,0,107Y06M
A6416-07,A6416-07-043,A6416-0141-00,6,5,3,2,13,8,8,11,13,11,19,10,16,9,3,3,3,0,0,0,0,107Y06M
A6416-07,A6416-07-043,A6416-0145-00,5,12,10,9,7,6,12,20,18,12,8,11,16,15,4,1,0,0,1,0,0,107Y06M
A6416-07,A6416-07-046,A6416-0151-00,13,10,9,16,16,17,15,40,25,20,12,20,20,16,9,7,5,2,0,0,0,107Y06M
A6416-07,A6416-07-053,A6416-0156-00,6,2,5,13,9,16,13,19,17,15,14,22,17,12,7,13,2,2,0,0,0,107Y06M
A6416-07,A6416-07-053,A6416-0174-00,0,2,0,2,3,2,1,2,0,2,5,0,3,0,0,0,0,0,0,0,0,107Y06M
A6416-07,A6416-07-053,A6416-0176-00,2,1,1,2,5,4,8,5,2,1,4,7,7,2,0,1,6,0,0,0,0,107Y06M
A6416-07,A6416-07-061,A6416-0188-00,6,9,10,20,18,18,12,25,20,20,19,17,20,17,4,6,2,1,0,0,0,107Y06M
A6416-07,A6416-07-066,A6416-0178-00,5,7,7,6,9,15,6,15,7,16,20,13,14,4,6,10,4,1,0,0,0,107Y06M
A6416-07,A6416-07-066,A6416-0194-00,3,1,1,3,3,2,4,7,4,8,2,3,4,0,5,0,2,1,0,1,0,107Y06M
A6416-07,A6416-07-066,A6416-0196-00,1,2,1,1,2,3,4,2,3,2,2,2,4,2,1,1,1,0,0,0,0,107Y06M
A6416-07,A6416-07-066,A6416-0198-00,4,0,0,8,3,11,4,3,2,9,7,8,5,2,2,5,4,2,0,0,0,107Y06M
A6416-08,A6416-08-039,A6416-0136-00,8,7,6,7,22,18,11,13,14,11,29,22,13,6,2,4,5,2,0,0,0,107Y06M
A6416-08,A6416-08-039,A6416-0144-00,2,6,2,3,6,9,5,3,4,5,9,15,3,6,1,3,1,1,0,0,0,107Y06M
A6416-08,A6416-08-041,A6416-0142-00,34,25,29,55,101,60,51,57,35,87,104,81,45,32,12,9,5,5,0,0,0,107Y06M
A6416-08,A6416-08-048,A6416-0157-00,6,2,5,9,24,15,8,14,13,15,21,14,16,10,6,9,2,6,2,0,0,107Y06M
A6416-08,A6416-08-049,A6416-0161-00,14,6,7,15,22,21,23,29,15,14,27,25,21,11,9,5,7,4,1,0,0,107Y06M
A6416-08,A6416-08-050,A6416-0162-00,13,6,11,14,22,11,14,18,22,23,19,13,14,19,12,7,2,1,0,0,0,107Y06M
A6416-08,A6416-08-058,A6416-0160-00,5,4,1,11,26,13,8,15,9,20,14,15,19,6,3,7,3,4,2,0,0,107Y06M
A6416-08,A6416-08-058,A6416-0180-00,11,7,9,8,16,14,16,18,12,21,18,8,10,6,4,4,1,0,1,0,0,107Y06M
A6416-08,A6416-08-059,A6416-0185-00,15,5,6,15,14,28,18,19,11,18,19,17,12,9,3,7,1,0,0,0,0,107Y06M
A6416-08,A6416-08-059,A6416-0187-00,19,10,5,10,15,7,11,22,13,21,9,11,11,7,6,3,1,0,1,0,0,107Y06M
A6416-08,A6416-08-060,A6416-0183-00,16,8,5,20,7,13,11,22,23,12,14,15,22,10,4,7,8,1,1,0,0,107Y06M
A6416-08,A6416-08-060,A6416-0200-00,0,1,3,8,7,7,8,4,9,8,10,10,6,7,3,0,0,0,0,0,0,107Y06M
A6416-08,A6416-08-069,A6416-0201-00,1,3,2,1,1,3,5,3,4,0,3,2,5,1,0,1,3,1,0,0,0,107Y06M
A6416-08,A6416-08-069,A6416-0206-00,7,8,7,23,20,20,13,15,21,27,20,19,11,7,5,3,3,1,2,0,0,107Y06M
A6416-09,A6416-09-047,A6416-0152-00,9,11,14,30,32,38,29,18,30,44,41,40,16,9,8,12,11,4,0,0,0,107Y06M
A6416-09,A6416-09-056,A6416-0165-00,3,3,6,3,5,10,4,8,11,8,9,12,9,7,4,5,1,1,0,1,0,107Y06M
A6416-09,A6416-09-056,A6416-0166-00,2,1,3,7,4,2,2,7,7,6,11,3,1,3,4,3,0,0,0,0,0,107Y06M
A6416-09,A6416-09-056,A6416-0167-00,2,2,1,4,3,4,4,5,6,2,8,5,1,4,1,2,3,1,1,0,0,107Y06M
A6416-09,A6416-09-056,A6416-0168-00,1,2,3,10,11,6,3,4,6,8,10,16,7,5,2,8,3,2,0,0,0,107Y06M
A6416-09,A6416-09-057,A6416-0159-00,20,11,6,12,20,27,18,27,29,18,33,31,31,17,11,15,8,4,2,0,0,107Y06M
A6416-09,A6416-09-057,A6416-0173-00,4,3,5,3,4,4,6,5,13,6,6,5,9,7,7,4,4,1,0,0,0,107Y06M
A6416-09,A6416-09-063,A6416-0182-00,6,7,10,13,19,13,16,18,19,19,20,11,20,11,5,6,6,1,1,0,0,107Y06M
A6416-09,A6416-09-063,A6416-0193-00,3,1,1,3,6,5,7,4,5,6,4,7,5,4,5,3,0,0,1,0,0,107Y06M
A6416-09,A6416-09-063,A6416-0199-00,2,1,4,3,10,11,7,7,9,9,6,11,10,6,1,3,3,0,0,0,0,107Y06M
A6416-09,A6416-09-065,A6416-0186-00,7,5,7,12,17,10,11,12,19,19,16,17,14,20,11,9,6,1,1,0,1,107Y06M
A6416-09,A6416-09-065,A6416-0207-00,12,9,4,12,24,17,15,22,22,10,22,19,13,9,1,7,0,0,1,0,0,107Y06M
A6416-09,A6416-09-067,A6416-0179-00,5,1,2,4,9,8,6,8,7,5,7,6,8,6,5,1,1,0,0,0,0,107Y06M
A6416-09,A6416-09-067,A6416-0184-00,1,4,1,8,4,4,5,6,5,9,3,12,3,4,3,3,2,1,0,0,0,107Y06M
A6416-09,A6416-09-067,A6416-0191-00,9,6,6,9,5,10,8,7,7,10,9,5,9,5,4,7,1,0,0,0,0,107Y06M
A6416-09,A6416-09-067,A6416-0211-00,2,1,0,0,4,1,2,2,2,2,1,2,6,2,0,1,0,0,0,0,0,107Y06M
A6416-09,A6416-09-068,A6416-0197-00,3,2,6,5,9,12,10,8,7,8,14,14,13,7,2,6,5,4,1,0,0,107Y06M
A6416-09,A6416-09-068,A6416-0208-00,3,4,7,4,3,4,7,8,12,3,9,6,7,9,3,2,3,0,0,0,0,107Y06M
A6416-09,A6416-09-068,A6416-0209-00,5,3,3,4,1,1,7,5,7,5,5,5,6,5,3,1,1,2,0,0,0,107Y06M
A6416-09,A6416-09-072,A6416-0212-00,19,11,13,21,34,31,31,34,31,30,29,19,27,16,11,3,1,0,1,0,0,107Y06M
A6416-10,A6416-10-051,A6416-0155-00,2,3,8,13,7,15,10,11,5,7,10,13,13,6,4,1,2,1,0,0,0,107Y06M
A6416-10,A6416-10-051,A6416-0170-00,9,8,3,19,11,18,19,20,18,12,18,27,20,11,4,4,4,1,1,0,0,107Y06M
A6416-10,A6416-10-052,A6416-0163-00,31,30,35,54,85,50,50,59,61,70,72,39,32,22,7,8,2,0,1,1,0,107Y06M
A6416-10,A6416-10-054,A6416-0153-00,9,1,2,4,6,12,6,15,9,3,6,8,14,12,1,0,0,1,0,0,0,107Y06M
A6416-10,A6416-10-054,A6416-0171-00,8,7,4,13,25,26,15,9,16,16,20,15,15,8,4,7,3,3,0,0,0,107Y06M
A6416-10,A6416-10-054,A6416-0175-00,3,1,1,2,3,4,3,4,5,7,2,8,8,4,0,4,2,0,0,0,0,107Y06M
A6416-10,A6416-10-055,A6416-0154-00,9,6,8,9,21,22,18,13,9,16,21,15,8,11,8,1,2,0,0,0,0,107Y06M
A6416-10,A6416-10-055,A6416-0172-00,23,7,7,10,13,30,43,29,15,13,17,16,6,8,4,5,5,1,1,1,0,107Y06M
A6416-10,A6416-10-062,A6416-0189-00,26,22,19,32,69,64,49,52,36,63,61,46,39,16,13,14,1,3,0,0,0,107Y06M
A6416-10,A6416-10-064,A6416-0190-00,7,8,15,13,18,14,22,29,17,27,17,18,15,14,9,6,2,0,0,0,0,107Y06M
A6416-10,A6416-10-070,A6416-0203-00,18,11,9,20,38,34,21,25,18,24,30,19,17,7,3,3,0,0,0,0,0,107Y06M
A6416-10,A6416-10-070,A6416-0204-00,8,7,2,5,9,12,17,9,11,7,12,7,5,5,1,4,0,0,0,0,0,107Y06M
A6416-10,A6416-10-071,A6416-0202-00,5,10,3,8,4,11,11,12,16,4,7,14,10,11,0,1,0,0,0,0,0,107Y06M
A6416-10,A6416-10-071,A6416-0205-00,1,6,4,9,14,11,10,5,7,10,10,8,8,3,1,2,3,0,0,0,0,107Y06M
A6416-10,A6416-10-071,A6416-0210-00,9,5,6,7,9,10,9,10,10,4,12,16,8,8,2,2,1,0,0,0,0,107Y06M
A6416-11,A6416-11-078,A6416-0150-00,0,1,2,2,0,0,0,0,2,3,0,0,4,1,0,0,0,0,1,0,0,107Y06M
A6416-11,A6416-11-078,A6416-0260-00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107Y06M
A6416-12,A6416-12-073,A6416-0213-00,9,4,10,12,21,24,19,13,12,17,23,20,12,7,4,3,2,0,0,0,0,107Y06M
A6416-12,A6416-12-073,A6416-0214-00,10,9,6,12,12,9,7,6,20,12,9,8,5,7,3,2,2,1,0,0,0,107Y06M
A6416-12,A6416-12-076,A6416-0220-00,19,14,15,28,43,41,25,27,19,31,32,42,20,14,5,2,2,1,0,0,0,107Y06M
A6416-12,A6416-12-080,A6416-0225-00,9,4,5,10,15,22,10,18,21,10,12,17,14,15,2,2,2,3,0,0,0,107Y06M
A6416-12,A6416-12-080,A6416-0227-00,3,4,8,6,6,7,7,10,11,11,6,8,8,8,5,2,0,0,0,0,0,107Y06M
A6416-12,A6416-12-081,A6416-0235-00,12,6,13,14,15,17,18,24,20,14,18,18,26,16,14,3,0,1,1,0,0,107Y06M
A6416-12,A6416-12-081,A6416-0235-01,9,5,1,6,4,9,9,13,11,8,5,12,15,13,2,2,3,0,0,0,0,107Y06M
A6416-12,A6416-12-082,A6416-0234-00,2,1,7,12,13,9,14,15,11,10,14,17,9,10,3,0,2,1,2,0,0,107Y06M
A6416-12,A6416-12-082,A6416-0236-00,5,2,9,12,19,12,16,15,15,15,16,15,7,2,4,4,0,0,0,0,0,107Y06M
A6416-12,A6416-12-082,A6416-0238-00,5,0,1,3,3,6,9,8,4,5,6,9,9,3,1,2,0,1,0,0,0,107Y06M
A6416-12,A6416-12-085,A6416-0242-00,12,12,23,39,45,22,17,35,40,40,41,24,19,12,5,6,2,1,0,0,0,107Y06M
A6416-12,A6416-12-087,A6416-0243-00,7,4,6,10,13,5,6,13,9,7,14,6,13,5,3,5,1,1,1,0,0,107Y06M
A6416-12,A6416-12-087,A6416-0253-00,9,4,8,10,19,23,14,22,23,15,16,12,17,12,5,3,1,0,1,0,0,107Y06M
A6416-12,A6416-12-089,A6416-0244-00,3,3,5,2,3,4,3,12,9,5,4,3,8,6,1,1,0,0,0,0,0,107Y06M
A6416-12,A6416-12-089,A6416-0247-00,5,3,1,4,1,3,9,6,5,3,3,2,4,9,0,1,0,1,0,0,0,107Y06M
A6416-12,A6416-12-089,A6416-0257-00,3,7,2,2,5,2,5,6,4,8,3,5,5,8,2,5,0,0,0,0,0,107Y06M
A6416-12,A6416-12-089,A6416-0259-00,7,3,4,12,9,5,14,13,7,15,7,5,6,6,1,1,2,3,0,0,0,107Y06M
A6416-12,A6416-12-090,A6416-0258-00,12,11,18,21,18,16,16,25,25,17,15,19,16,15,8,4,0,2,1,0,0,107Y06M
A6416-13,A6416-13-074,A6416-0217-00,14,5,7,8,16,21,27,15,12,13,15,24,19,6,5,2,1,0,0,0,0,107Y06M
A6416-13,A6416-13-075,A6416-0218-00,5,4,0,1,3,2,5,3,0,2,3,2,4,2,1,0,0,0,0,0,0,107Y06M
A6416-13,A6416-13-075,A6416-0219-00,15,16,11,23,28,25,15,30,29,21,28,32,25,17,6,2,2,1,1,0,0,107Y06M
A6416-13,A6416-13-077,A6416-0215-00,6,3,3,9,7,6,11,13,10,11,4,1,8,10,2,1,1,1,0,0,0,107Y06M
A6416-13,A6416-13-077,A6416-0222-00,1,3,2,3,1,0,4,3,5,4,1,2,2,5,1,0,0,0,0,0,0,107Y06M
A6416-13,A6416-13-077,A6416-0224-00,9,5,7,7,15,19,9,14,10,16,13,5,14,10,3,3,4,2,0,0,0,107Y06M
A6416-13,A6416-13-077,A6416-0231-00,0,0,2,2,0,0,0,0,2,1,1,2,3,2,0,2,2,0,0,0,0,107Y06M
A6416-13,A6416-13-079,A6416-0223-00,4,6,1,4,17,13,4,18,7,14,8,9,9,7,3,3,2,0,0,0,0,107Y06M
A6416-13,A6416-13-079,A6416-0226-00,10,15,12,24,29,39,17,22,32,21,29,25,15,19,8,1,8,3,2,1,0,107Y06M
A6416-13,A6416-13-083,A6416-0232-00,5,3,5,8,6,8,11,8,11,5,9,12,7,9,4,3,3,1,1,0,0,107Y06M
A6416-13,A6416-13-083,A6416-0237-00,5,8,7,13,10,8,21,16,12,18,14,15,16,15,4,5,4,1,0,0,0,107Y06M
A6416-13,A6416-13-084,A6416-0240-00,2,1,6,8,3,7,2,6,9,10,6,6,4,4,6,4,2,0,1,0,0,107Y06M
A6416-13,A6416-13-084,A6416-0241-00,4,4,4,5,14,2,10,7,15,15,12,9,13,14,1,7,3,3,0,0,0,107Y06M
A6416-13,A6416-13-084,A6416-0245-00,3,4,3,4,6,13,4,9,5,6,4,6,10,2,2,2,1,1,0,0,0,107Y06M
A6416-13,A6416-13-086,A6416-0239-00,1,0,3,4,6,8,2,2,2,3,8,5,3,2,0,2,5,0,0,0,0,107Y06M
A6416-13,A6416-13-086,A6416-0250-00,4,6,3,1,2,4,3,4,8,7,3,2,4,3,3,0,1,1,0,0,0,107Y06M
A6416-13,A6416-13-086,A6416-0252-00,3,0,0,7,5,8,2,5,6,12,10,6,5,4,10,9,2,2,0,0,0,107Y06M
A6416-13,A6416-13-088,A6416-0254-00,5,3,2,8,6,12,8,5,6,12,13,14,5,6,3,0,5,4,0,0,0,107Y06M
A6416-13,A6416-13-088,A6416-0255-00,5,5,13,16,13,17,8,13,19,22,17,19,16,12,5,4,3,2,1,0,0,107Y06M
A6416-13,A6416-13-092,A6416-0261-00,4,1,4,4,4,4,6,7,1,5,4,5,6,4,3,1,1,1,0,0,0,107Y06M
A6416-13,A6416-13-092,A6416-0262-00,5,2,5,9,13,8,6,7,5,18,5,4,10,4,1,4,0,0,1,0,0,107Y06M
A6416-13,A6416-13-092,A6416-0263-00,7,3,12,9,7,8,4,8,9,11,11,13,8,7,1,1,3,0,1,0,0,107Y06M
A6416-13,A6416-13-093,A6416-0270-00,14,4,8,28,24,18,18,25,22,25,26,12,25,11,7,6,2,4,0,0,0,107Y06M
A6417-01,A6417-01-004,A6417-0039-00,4,3,4,1,3,3,8,5,3,8,4,10,2,2,3,0,0,2,1,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0001-00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0002-00,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0003-00,0,2,0,1,2,1,4,1,0,1,2,2,4,1,0,0,2,1,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0004-00,0,0,1,3,2,5,7,1,2,4,2,6,4,1,1,0,2,1,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0005-00,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0006-00,0,0,0,1,4,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0008-00,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0009-00,2,0,1,4,3,1,2,3,1,1,2,3,2,1,3,3,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0011-00,0,0,0,1,3,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0014-00,1,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0016-00,2,2,1,2,3,4,9,6,1,0,4,6,3,2,3,2,0,1,1,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0021-00,1,1,1,3,2,0,0,5,5,1,0,6,2,2,2,2,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0022-00,1,0,0,0,2,1,2,4,2,1,2,3,2,4,3,1,0,1,1,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0025-00,0,0,1,1,2,0,1,2,1,0,1,2,3,3,0,0,1,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0029-00,7,2,3,5,2,6,3,3,8,2,5,6,6,5,0,3,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0038-00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0040-00,0,0,1,1,3,0,1,2,2,2,0,6,1,3,3,3,0,0,0,0,0,107Y06M
A6417-03,A6417-03-001,A6417-0053-00,1,0,1,5,4,3,6,3,4,1,3,6,5,1,3,3,2,0,0,0,0,107Y06M
