CODE2,CODE1,CODEBASE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
二級發布區代碼,一級發布區代碼,最小統計區代碼,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
A6412-E2,A6412-E2-913,A6412-1599-00,96.7,2.45,43050.63,43.2,19.6,23.6,120.41,107Y12M
A6412-E2,A6412-E2-913,A6412-1623-00,109.68,2.24,35066.03,38.3,12.77,25.53,200,107Y12M
A6412-E2,A6412-E2-916,A6412-1589-00,92.45,3.09,22459.14,29.11,16.46,12.66,76.92,107Y12M
A6412-E2,A6412-E2-916,A6412-1621-00,95.65,2.76,20454.17,35,12,23,191.67,107Y12M
A6412-E2,A6412-E2-923,A6412-1624-00,83.19,3.04,49455.47,39.86,18.92,20.95,110.71,107Y12M
A6412-E2,A6412-E2-923,A6412-1633-00,103.92,2.85,53270.81,44.44,15.97,28.47,178.26,107Y12M
A6412-E2,A6412-E2-924,A6412-1615-00,113.04,2.23,13564.37,44.12,5.88,38.24,650,107Y12M
A6412-E2,A6412-E2-924,A6412-1639-00,119.48,2.19,22227.38,46.96,14.78,32.17,217.65,107Y12M
A6412-E2,A6412-E2-924,A6412-1641-00,84.62,3,29794.77,50,22.5,27.5,122.22,107Y12M
A6412-E2,A6412-E2-929,A6412-1642-00,92.75,2.64,51723.02,37.27,16.24,21.03,129.55,107Y12M
A6412-E2,A6412-E2-937,A6412-1654-00,108.33,2.37,50722.99,34.8,13.24,21.57,162.96,107Y12M
A6412-E2,A6412-E2-937,A6412-1661-00,115.19,2.7,17576.9,25,16.91,8.09,47.83,107Y12M
A6412-E3,A6412-E3-920,A6412-1618-00,86.93,2.01,10128.21,36.77,30.06,6.71,22.31,107Y12M
A6412-E4,A6412-E4-891,A6412-1548-00,69.57,2.89,4417.52,47.17,37.74,9.43,25,107Y12M
A6412-E4,A6412-E4-891,A6412-1572-00,105.83,2.86,14040.48,46.21,32.41,13.79,42.55,107Y12M
A6412-E4,A6412-E4-891,A6412-1600-00,101.85,2.66,18827.52,53.52,43.66,9.86,22.58,107Y12M
A6412-E4,A6412-E4-894,A6412-1559-00,104.72,2.89,16338.79,57.25,44.93,12.32,27.42,107Y12M
A6412-E4,A6412-E4-894,A6412-1587-00,89.08,2.91,38855.11,49.55,26.82,22.73,84.75,107Y12M
A6412-E4,A6412-E4-919,A6412-1616-00,85.56,2.73,55317.27,24.82,17.99,6.83,38,107Y12M
A6412-E4,A6412-E4-927,A6412-1614-00,70.13,3.05,5395.73,40.86,21.51,19.35,90,107Y12M
A6412-E4,A6412-E4-927,A6412-1632-00,91.18,2.71,4060.19,62.5,50,12.5,25,107Y12M
A6412-E4,A6412-E4-927,A6412-1634-00,95.4,3.09,21783,51.79,43.75,8.04,18.37,107Y12M
A6412-E4,A6412-E4-927,A6412-1665-00,105.26,3.31,12291.12,36.36,30.77,5.59,18.18,107Y12M
A6412-E4,A6412-E4-939,A6412-1649-00,99.07,2.73,14485.58,39.22,28.76,10.46,36.36,107Y12M
A6412-E4,A6412-E4-939,A6412-1675-00,100.89,2.92,12914.05,38.89,30.25,8.64,28.57,107Y12M
A6412-E4,A6412-E4-949,A6412-1692-00,108.33,3.33,38519.37,47.06,37.17,9.89,26.62,107Y12M
A6412-E4,A6412-E4-957,A6412-1704-00,96,3.24,41031.43,36.11,29.37,6.75,22.97,107Y12M
A6412-E4,A6412-E4-965,A6412-1729-00,101.08,2.74,27073.65,46.46,35.04,11.42,32.58,107Y12M
A6412-E5,A6412-E5-935,A6412-1647-00,98.97,2.8,30516.82,47.33,14.5,32.82,226.32,107Y12M
A6412-E5,A6412-E5-935,A6412-1663-00,91.85,2.78,45117.49,56.02,27.71,28.31,102.17,107Y12M
A6412-E5,A6412-E5-940,A6412-1673-00,91.87,2.57,23069.6,49.37,17.72,31.65,178.57,107Y12M
A6412-E5,A6412-E5-942,A6412-1671-00,85.86,2.45,16989.93,42,29.6,12.4,41.89,107Y12M
A6412-E5,A6412-E5-942,A6412-1687-00,96.64,2.6,54285.64,36.05,15.7,20.35,129.63,107Y12M
A6412-E5,A6412-E5-944,A6412-1669-00,86.44,2.47,28400.16,47.65,16.11,31.54,195.83,107Y12M
A6412-E5,A6412-E5-944,A6412-1689-00,117.92,2.54,31019.04,46.2,23.42,22.78,97.3,107Y12M
A6412-E5,A6412-E5-945,A6412-1681-00,98.14,2.75,29017.03,43.05,17.04,26.01,152.63,107Y12M
A6412-E5,A6412-E5-952,A6412-1688-00,106.19,2.59,42987.12,54.3,28.48,25.83,90.7,107Y12M
A6412-E5,A6412-E5-952,A6412-1700-00,80.95,1.81,10435.24,46.15,15.38,30.77,200,107Y12M
A6412-E5,A6412-E5-952,A6412-1712-00,160.71,2.52,15875.53,37.74,18.87,18.87,100,107Y12M
A6412-E5,A6412-E5-953,A6412-1697-00,93.46,2.69,57527.26,51.09,23.36,27.74,118.75,107Y12M
A6412-E5,A6412-E5-953,A6412-1702-00,78.95,2.31,37106.9,70,35,35,100,107Y12M
A6412-E5,A6412-E5-954,A6412-1699-00,91.38,2.82,44497.11,42.92,24.46,18.45,75.44,107Y12M
A6412-E6,A6412-E6-930,A6412-1643-00,97.54,2.62,65957.96,36.93,15.91,21.02,132.14,107Y12M
A6412-E6,A6412-E6-934,A6412-1653-00,102.08,2.58,37505.53,43.35,18.72,24.63,131.58,107Y12M
A6412-E6,A6412-E6-938,A6412-1655-00,105.88,2.41,30067.37,42.86,12.24,30.61,250,107Y12M
A6412-E6,A6412-E6-938,A6412-1659-00,95.24,3.28,37393.05,67.35,30.61,36.73,120,107Y12M
A6412-E6,A6412-E6-938,A6412-1667-00,95.92,2.91,30190.46,37.14,8.57,28.57,333.33,107Y12M
A6412-E6,A6412-E6-938,A6412-1672-00,112.2,2.64,34104.65,45,16.67,28.33,170,107Y12M
A6412-E6,A6412-E6-943,A6412-1666-00,118.42,3.19,32073.9,48.21,10.71,37.5,350,107Y12M
A6412-E6,A6412-E6-943,A6412-1674-00,92.86,2.7,31418.93,50,12.96,37.04,285.71,107Y12M
A6412-E6,A6412-E6-943,A6412-1678-00,76.67,2.94,32023.8,73.77,31.15,42.62,136.84,107Y12M
A6412-E6,A6412-E6-943,A6412-1683-00,119.23,3.35,36635.84,39.02,17.07,21.95,128.57,107Y12M
A6412-E6,A6412-E6-947,A6412-1686-00,98.59,2.71,2229.34,45.36,30.93,14.43,46.67,107Y12M
A6412-E6,A6412-E6-955,A6412-1694-00,102.78,2.92,16007.67,32.73,5.45,27.27,500,107Y12M
A6412-E6,A6412-E6-955,A6412-1698-00,81.13,2.46,30900.19,43.28,22.39,20.9,93.33,107Y12M
A6412-E6,A6412-E6-955,A6412-1707-00,102.33,3.35,34965.18,55.36,25.89,29.46,113.79,107Y12M
A6412-E6,A6412-E6-961,A6412-1706-00,124.24,2.39,23079.88,68.18,13.64,54.55,400,107Y12M
A6412-E6,A6412-E6-961,A6412-1714-00,65.85,3.09,45046.73,41.67,31.25,10.42,33.33,107Y12M
A6412-E6,A6412-E6-961,A6412-1715-00,137.5,2.71,21193.18,54.05,10.81,43.24,400,107Y12M
A6412-E6,A6412-E6-961,A6412-1725-00,114.29,2.5,27938.83,66.67,16.67,50,300,107Y12M
A6412-E6,A6412-E6-961,A6412-1734-00,98.84,3.11,26601.55,59.81,31.78,28.04,88.24,107Y12M
A6412-E6,A6412-E6-963,A6412-1718-00,89.51,2.98,44423.59,44.81,19.34,25.47,131.71,107Y12M
A6412-E6,A6412-E6-963,A6412-1736-00,82.35,2.82,31475.62,57.63,33.9,23.73,70,107Y12M
A6412-E6,A6412-E6-966,A6412-1723-00,122.86,3.25,33922.9,69.57,34.78,34.78,100,107Y12M
A6412-E6,A6412-E6-966,A6412-1733-00,113.21,2.69,57198.2,36.14,22.89,13.25,57.89,107Y12M
A6412-E6,A6412-E6-966,A6412-1735-00,101.49,2.37,39028.26,53.41,22.73,30.68,135,107Y12M
A6412-E7,A6412-E7-941,A6412-1677-00,103.73,2.46,2427.41,37.88,13.64,24.24,177.78,107Y12M
A6412-E7,A6412-E7-946,A6412-1685-00,85.56,2.51,69474.31,21.45,10.91,10.55,96.67,107Y12M
A6412-E7,A6412-E7-951,A6412-1695-00,112.23,2.76,20268.06,32.07,17.39,14.67,84.38,107Y12M
A6412-E7,A6412-E7-956,A6412-1630-00,102.5,2.89,7523.07,43.36,31.86,11.5,36.11,107Y12M
A6412-E7,A6412-E7-956,A6412-1644-00,98.68,2.7,12496.7,36.65,31.22,5.43,17.39,107Y12M
A6412-E7,A6412-E7-956,A6412-1680-00,166.67,2.67,2991.13,46.94,36.73,10.2,27.78,107Y12M
A6412-E7,A6412-E7-956,A6412-1703-00,89.66,2.75,8082.64,27.91,23.26,4.65,20,107Y12M
A6412-E7,A6412-E7-956,A6412-1705-00,103.36,2.16,16698.25,34.44,30.56,3.89,12.73,107Y12M
A6412-E7,A6412-E7-956,A6412-1721-00,112.5,2.55,1825.2,42.99,32.71,10.28,31.43,107Y12M
A6412-E7,A6412-E7-956,A6412-1722-00,90.32,2.46,3508.57,43.9,35.77,8.13,22.73,107Y12M
A6412-E7,A6412-E7-956,A6412-1728-00,130.86,2.2,4577.23,30.77,22.73,8.04,35.38,107Y12M
A6412-E7,A6412-E7-956,A6412-1747-00,94.28,1.95,14435.46,24.8,20.45,4.35,21.26,107Y12M
A6412-E7,A6412-E7-956,A6412-1791-00,300,2,32.15,0,0,0,0,107Y12M
A6412-E7,A6412-E7-956,A6412-1792-00,110,1.79,2231.95,18.31,15.49,2.82,18.18,107Y12M
A6412-E7,A6412-E7-956,A6412-1794-00,110.48,2.63,27258.93,35.58,26.38,9.2,34.88,107Y12M
A6412-E7,A6412-E7-956,A6412-1797-00,103.88,2.92,14968.5,39.07,31.13,7.95,25.53,107Y12M
A6412-E7,A6412-E7-956,A6412-1799-00,109.2,2.64,24224.94,29.08,22.7,6.38,28.13,107Y12M
A6412-E7,A6412-E7-970,A6412-1730-00,93.81,3.08,20321.75,38.24,30.88,7.35,23.81,107Y12M
A6412-E7,A6412-E7-970,A6412-1740-00,108.47,2.28,13210.88,33.7,26.09,7.61,29.17,107Y12M
A6412-E7,A6412-E7-970,A6412-1749-00,95.05,3.03,20271.61,39.72,32.62,7.09,21.74,107Y12M
A6412-E7,A6412-E7-973,A6412-1731-00,92.09,2.47,50277.37,22.19,11.83,10.36,87.5,107Y12M
A6412-E7,A6412-E7-973,A6412-1744-00,101.85,2.48,1078.08,45.33,9.33,36,385.71,107Y12M
A6412-E7,A6412-E7-983,A6412-1764-00,115.6,2.7,32394.74,35.84,25.43,10.4,40.91,107Y12M
A6412-E7,A6412-E7-983,A6412-1765-00,133.33,2.69,22586.35,44.33,29.9,14.43,48.28,107Y12M
A6412-E7,A6412-E7-983,A6412-1782-00,100.81,2.74,33031.1,44.44,39.18,5.26,13.43,107Y12M
A6412-E9,A6412-E9-958,A6412-1709-00,100.68,2.84,34609.03,29.96,16.3,13.66,83.78,107Y12M
A6412-E9,A6412-E9-959,A6412-1690-00,88.71,2.93,11403.17,33.71,20.57,13.14,63.89,107Y12M
A6412-E9,A6412-E9-959,A6412-1724-00,84.34,2.68,4679.03,40.37,30.28,10.09,33.33,107Y12M
A6412-E9,A6412-E9-962,A6412-1717-00,76.09,3.06,23760.65,29.6,16,13.6,85,107Y12M
A6412-E9,A6412-E9-962,A6412-1727-00,95.65,3.13,28137.61,35.54,13.86,21.69,156.52,107Y12M
A6412-E9,A6412-E9-971,A6412-1738-00,110.28,2.78,22131.62,47.06,18.3,28.76,157.14,107Y12M
A6412-E9,A6412-E9-971,A6412-1748-00,107.41,3.11,17372.97,47.37,28.95,18.42,63.64,107Y12M
A6412-E9,A6412-E9-979,A6412-1752-00,100,2.74,13365.57,34.38,25.52,8.85,34.69,107Y12M
A6412-E9,A6412-E9-979,A6412-1769-00,94.93,2.92,22191.68,32.51,17.24,15.27,88.57,107Y12M
A6412-E9,A6412-E9-986,A6412-1770-00,99.08,3,9249.84,43.05,26.49,16.56,62.5,107Y12M
A6412-E9,A6412-E9-992,A6412-1777-00,93.75,2.78,42355.38,31.91,22.7,9.22,40.63,107Y12M
A6412-E9,A6412-E9-993,A6412-1778-00,96.43,3,8559.95,34.15,19.51,14.63,75,107Y12M
A6412-E9,A6412-E9-993,A6412-1787-00,97.58,2.69,15977.98,38.42,29.38,9.04,30.77,107Y12M
A6412-F0,A6412-F0-964,A6412-1708-00,67.86,2.85,35489.76,42.42,25.76,16.67,64.71,107Y12M
A6412-F0,A6412-F0-964,A6412-1719-00,88.61,2.98,36967.45,56.84,27.37,29.47,107.69,107Y12M
A6412-F0,A6412-F0-964,A6412-1732-00,101.64,3.15,14078.85,55.7,29.11,26.58,91.3,107Y12M
A6412-F0,A6412-F0-967,A6412-1737-00,96.15,2.94,55377.91,37.84,22.3,15.54,69.7,107Y12M
A6412-F0,A6412-F0-972,A6412-1742-00,108.98,3.01,34805.79,45.42,22.5,22.92,101.85,107Y12M
A6412-F0,A6412-F0-974,A6412-1745-00,99,2.91,35567.43,43.68,20.58,23.1,112.28,107Y12M
A6412-F0,A6412-F0-975,A6412-1743-00,107.32,2.93,24878.7,42.46,24.58,17.88,72.73,107Y12M
A6412-F0,A6412-F0-975,A6412-1755-00,95.12,3.2,18545.27,42.86,17.86,25,140,107Y12M
A6412-F0,A6412-F0-980,A6412-1756-00,84.31,2.44,49528.45,23.68,13.82,9.87,71.43,107Y12M
A6412-F0,A6412-F0-980,A6412-1761-00,106.25,2.54,87481.49,39.16,22.89,16.27,71.05,107Y12M
A6412-F0,A6412-F0-982,A6412-1763-00,82.19,2.51,58568.92,46.96,19.34,27.62,142.86,107Y12M
A6412-F0,A6412-F0-987,A6412-1771-00,107.48,2.56,43042.44,35.56,21.33,14.22,66.67,107Y12M
A6412-F1,A6412-F1-968,A6412-1726-00,100,2,428.3,0,0,0,0,107Y12M
A6412-F1,A6412-F1-968,A6412-1741-00,92.91,2.72,18756.34,36.87,20.11,16.76,83.33,107Y12M
A6412-F1,A6412-F1-968,A6412-1746-00,98.41,3.05,37083.21,66.67,44,22.67,51.52,107Y12M
A6412-F1,A6412-F1-968,A6412-1754-00,84.62,3.2,14284.46,52.38,30.16,22.22,73.68,107Y12M
A6412-F1,A6412-F1-976,A6412-1750-00,93.6,2.75,68469.14,40.7,19.19,21.51,112.12,107Y12M
A6412-F1,A6412-F1-985,A6412-1759-00,77.97,2.44,56039.19,40,26.67,13.33,50,107Y12M
A6412-F1,A6412-F1-985,A6412-1773-00,91.47,2.68,54849.82,43.6,19.77,23.84,120.59,107Y12M
A6412-F1,A6412-F1-989,A6412-1774-00,111.4,2.59,60754.81,44.31,21.56,22.75,105.56,107Y12M
A6412-F1,A6412-F1-991,A6412-1767-00,87.27,2.51,35876.02,49.28,15.94,33.33,209.09,107Y12M
A6412-F1,A6412-F1-991,A6412-1779-00,108.82,2.73,39971.52,32.71,12.15,20.56,169.23,107Y12M
A6412-F1,A6412-F1-991,A6412-1781-00,73.63,2.55,35069.06,36.21,10.34,25.86,250,107Y12M
A6412-F1,A6412-F1-994,A6412-1780-00,88.33,2.26,40488.42,36.14,9.64,26.51,275,107Y12M
A6412-F1,A6412-F1-994,A6412-1786-00,88,2.61,50236.77,41.57,20.48,21.08,102.94,107Y12M
A6412-F1,A6412-F1-994,A6412-1790-00,106.82,2.94,35078.59,54.24,28.81,25.42,88.24,107Y12M
A6412-F1,A6412-F1-995,A6412-1788-00,80,3.32,30022.12,43.18,27.27,15.91,58.33,107Y12M
A6412-F1,A6412-F1-995,A6412-1789-00,93.38,3.4,10139.49,38.39,26.07,12.32,47.27,107Y12M
A6412-F1,A6412-F1-996,A6412-1793-00,88.52,2.88,52636.53,49.35,30.52,18.83,61.7,107Y12M
A6412-F1,A6412-F1-996,A6412-1798-00,84.51,2.47,11085.13,47.19,20.22,26.97,133.33,107Y12M
A6412-F1,A6412-F1-996,A6412-1802-00,75,2.43,19440.96,41.09,19.38,21.71,112,107Y12M
A6412-F2,A6412-F2-978,A6412-1753-00,92,2.26,75091.34,19.25,11.18,8.07,72.22,107Y12M
A6412-F2,A6412-F2-978,A6412-1757-00,129.41,2.29,32707.88,34.48,17.24,17.24,100,107Y12M
A6412-F2,A6412-F2-981,A6412-1762-00,100,2.53,28666.4,34.84,14.03,20.81,148.39,107Y12M
A6412-F2,A6412-F2-984,A6412-1768-00,105.26,2.44,20889.64,34.48,22.99,11.49,50,107Y12M
A6412-F2,A6412-F2-984,A6412-1785-00,126.83,2.51,28304.59,36.76,14.71,22.06,150,107Y12M
A6412-F2,A6412-F2-988,A6412-1772-00,95,2.19,9206.82,21.5,13.71,7.79,56.82,107Y12M
A6412-F2,A6412-F2-990,A6412-1776-00,105.93,2.59,51807.51,22.42,10.08,12.34,122.5,107Y12M
A6412-F2,A6412-F2-997,A6412-1796-00,101.71,2.5,17401.1,27.44,16.61,10.83,65.22,107Y12M
A6412-F2,A6412-F2-997,A6412-1800-00,94.68,2.73,22385.7,30.71,12.86,17.86,138.89,107Y12M
A6412-F2,A6412-F2-998,A6412-1801-00,88.24,2.4,11635.99,28,22.67,5.33,23.53,107Y12M
A6412-F2,A6412-F2-998,A6412-1803-00,110.45,2.61,4511.15,46.88,15.63,31.25,200,107Y12M
A6412-F2,A6412-F2-998,A6412-1804-00,87.5,2.8,11672.14,27.91,13.18,14.73,111.76,107Y12M
A6412-F2,A6412-F2-998,A6412-1808-00,90,2.57,12072.59,26.67,20,6.67,33.33,107Y12M
Sep-43,A6413-02-001,A6413-0001-00,107.27,2.92,25773.99,22.58,14.34,8.24,57.5,107Y12M
Sep-43,A6413-02-005,A6413-0006-00,92.11,3.15,25977.73,32.25,15.94,16.3,102.27,107Y12M
Sep-43,A6413-02-006,A6413-0003-00,102.78,2.52,1628.69,28.07,11.4,16.67,146.15,107Y12M
Sep-43,A6413-02-006,A6413-0010-00,120,2.49,9927.29,45.86,18.23,27.62,151.52,107Y12M
Sep-43,A6413-02-008,A6413-0009-00,92.19,2.41,19826.38,35.16,14.29,20.88,146.15,107Y12M
Sep-43,A6413-02-008,A6413-0017-00,89.29,2.61,13447.25,35.9,20.51,15.38,75,107Y12M
Sep-43,A6413-02-009,A6413-0013-00,134.69,2.5,10476.5,38.55,12.05,26.51,220,107Y12M
Sep-43,A6413-02-009,A6413-0016-00,100,3.09,22660.61,38.59,21.58,17.01,78.85,107Y12M
Sep-43,A6413-02-010,A6413-0015-00,101.27,2.65,2926.14,43.24,13.51,29.73,220,107Y12M
Sep-43,A6413-02-010,A6413-0020-00,113.56,3.23,3985.04,40,16.67,23.33,140,107Y12M
Sep-43,A6413-02-012,A6413-0025-00,131.65,2.8,8094.55,39.39,16.88,22.51,133.33,107Y12M
Sep-43,A6413-02-013,A6413-0028-00,93.33,2.97,8625.85,37.37,15.26,22.11,144.83,107Y12M
Oct-43,A6413-03-016,A6413-0030-00,62.5,2.6,82.96,18.18,0,18.18,0,107Y12M
Dec-43,A6413-05-014,A6413-0027-00,85.48,2.88,5378.56,36.9,22.62,14.29,63.16,107Y12M
Dec-43,A6413-05-014,A6413-0031-00,109.76,3.07,22244.79,40.22,21.2,19.02,89.74,107Y12M
Dec-43,A6413-05-018,A6413-0035-00,110.08,3.01,20760.82,30.92,14.49,16.43,113.33,107Y12M
Dec-43,A6413-05-019,A6413-0038-00,107.69,3.18,15874.91,50,16.67,33.33,200,107Y12M
Dec-43,A6413-05-019,A6413-0039-00,95.52,2.73,18670.78,47.19,10.11,37.08,366.67,107Y12M
Dec-43,A6413-05-020,A6413-0033-00,110.64,3.19,19234.75,41.43,14.29,27.14,190,107Y12M
Dec-43,A6413-05-020,A6413-0041-00,95.76,2.99,10965.94,41.67,15.79,25.88,163.89,107Y12M
Dec-43,A6413-05-022,A6413-0044-00,113.66,3.09,8809.35,32.88,18.9,13.97,73.91,107Y12M
Dec-43,A6413-05-023,A6413-0045-00,117.29,3.32,22745.51,29.02,16.07,12.95,80.56,107Y12M
Dec-43,A6413-05-025,A6413-0051-00,106.18,3.19,26206.75,32.01,17.27,14.75,85.42,107Y12M
Dec-43,A6413-05-029,A6413-0057-00,94.07,3.23,24872.97,24.76,11.9,12.86,108,107Y12M
Jan-44,A6413-06-024,A6413-0047-00,99.22,2.6,14444.2,34.55,16.23,18.32,112.9,107Y12M
Jan-44,A6413-06-024,A6413-0050-00,91.94,2.29,17352.67,43.37,15.66,27.71,176.92,107Y12M
Jan-44,A6413-06-027,A6413-0052-00,90.14,2.62,22480.08,23.85,11.47,12.39,108,107Y12M
Jan-44,A6413-06-030,A6413-0053-00,100.82,2.92,10868.08,39.2,15.34,23.86,155.56,107Y12M
Jan-44,A6413-06-030,A6413-0060-00,110.89,3.38,11943.53,38.31,18.18,20.13,110.71,107Y12M
Jan-44,A6413-06-031,A6413-0055-00,96.3,3.53,11634.51,29.27,12.8,16.46,128.57,107Y12M
Jan-44,A6413-06-031,A6413-0063-00,110.08,3.43,8937.4,28.44,17.06,11.37,66.67,107Y12M
Jan-44,A6413-06-033,A6413-0061-00,100,3.34,4796.79,32.62,14.54,18.09,124.39,107Y12M
Jan-44,A6413-06-034,A6413-0062-00,103.62,2.96,12357.04,39.8,14.93,24.88,166.67,107Y12M
Jan-44,A6413-06-036,A6413-0068-00,105.1,2.93,10682.41,26.02,12.54,13.48,107.5,107Y12M
Feb-44,A6413-07-037,A6413-0069-00,25,1.67,22.27,150,0,150,0,107Y12M
Feb-44,A6413-07-037,A6413-0072-00,200,1,106.81,0,0,0,0,107Y12M
Mar-44,A6413-08-011,A6413-0007-00,58.33,2.11,328.55,26.67,13.33,13.33,100,107Y12M
Mar-44,A6413-08-011,A6413-0008-00,83.33,3.14,377.38,22.22,16.67,5.56,33.33,107Y12M
Mar-44,A6413-08-011,A6413-0014-00,100,1,36.91,0,0,0,0,107Y12M
Mar-44,A6413-08-011,A6413-0021-00,60,2,117.41,33.33,0,33.33,0,107Y12M
Mar-44,A6413-08-011,A6413-0026-00,157.14,3.6,231.19,38.46,15.38,23.08,150,107Y12M
Mar-44,A6413-08-011,A6413-0042-00,0,1,12.75,0,0,0,0,107Y12M
Mar-44,A6413-08-011,A6413-0046-00,100,1,73.33,0,0,0,0,107Y12M
Mar-44,A6413-08-017,A6413-0032-00,133.33,4,407.36,33.33,0,33.33,0,107Y12M
Mar-44,A6413-08-026,A6413-0034-00,266.67,1.83,44.87,22.22,11.11,11.11,100,107Y12M
Mar-44,A6413-08-026,A6413-0071-00,103.28,2.21,472.09,36.26,18.68,17.58,94.12,107Y12M
Mar-44,A6413-08-038,A6413-0058-00,83.33,4,276.49,10,5,5,100,107Y12M
Mar-44,A6413-08-038,A6413-0064-00,0,1,7.03,0,0,0,0,107Y12M
Mar-44,A6413-08-038,A6413-0074-00,118.92,3.12,479.9,28.57,3.17,25.4,800,107Y12M
Mar-44,A6413-08-038,A6413-0088-00,81.82,3.33,324.68,42.86,17.86,25,140,107Y12M
Mar-44,A6413-08-038,A6413-0090-00,106.02,3.23,2624.88,27.61,11.94,15.67,131.25,107Y12M
Mar-44,A6413-08-042,A6413-0080-00,133.33,3.32,1091.74,34.04,12.77,21.28,166.67,107Y12M
Mar-44,A6413-08-042,A6413-0085-00,95.51,3.28,1351.81,27.94,9.56,18.38,192.31,107Y12M
Mar-44,A6413-08-046,A6413-0084-00,128.57,2,70.92,60,30,30,100,107Y12M
Mar-44,A6413-08-046,A6413-0113-00,91.3,2.32,185.3,41.94,6.45,35.48,550,107Y12M
Mar-44,A6413-08-071,A6413-0107-00,250,2,588.17,27.27,13.64,13.64,100,107Y12M
Mar-44,A6413-08-071,A6413-0108-00,0,1,12.03,0,0,0,0,107Y12M
Mar-44,A6413-08-071,A6413-0109-00,100,1.33,63.79,0,0,0,0,107Y12M
Mar-44,A6413-08-071,A6413-0158-00,42.86,4.29,219.93,66.67,0,66.67,0,107Y12M
Mar-44,A6413-08-071,A6413-0160-00,57.14,2,169.06,15.79,5.26,10.53,200,107Y12M
Mar-44,A6413-08-071,A6413-0231-00,105,3.15,29752.88,29.47,23.16,6.32,27.27,107Y12M
Mar-44,A6413-08-071,A6413-0232-00,126.67,3.58,1881.15,36,22,14,63.64,107Y12M
Mar-44,A6413-08-071,A6413-0249-00,116.67,2.94,23976.31,33.82,25,8.82,35.29,107Y12M
Mar-44,A6413-08-072,A6413-0143-00,102.46,3.13,6061.18,37.99,21.23,16.76,78.95,107Y12M
Mar-44,A6413-08-078,A6413-0149-00,127.48,2.87,3096.16,31.28,12.33,18.94,153.57,107Y12M
Mar-44,A6413-08-081,A6413-0153-00,90,3.19,22403.77,32.23,20.51,11.72,57.14,107Y12M
Mar-44,A6413-08-090,A6413-0182-00,93.62,2.78,9497.32,38.93,23.28,15.65,67.21,107Y12M
Mar-44,A6413-08-106,A6413-0212-00,83.53,2.56,3939.91,17.29,10.53,6.77,64.29,107Y12M
Mar-44,A6413-08-106,A6413-0218-00,94.77,2.73,5728.99,34.23,22.97,11.26,49.02,107Y12M
Apr-44,A6413-09-007,A6413-0012-00,92.45,2,6770.05,41.67,16.67,25,150,107Y12M
Apr-44,A6413-09-015,A6413-0029-00,100,2.07,259.36,25,6.25,18.75,300,107Y12M
Apr-44,A6413-09-032,A6413-0065-00,75.86,1.96,250.76,41.67,5.56,36.11,650,107Y12M
Apr-44,A6413-09-041,A6413-0073-00,212.5,1.92,307.79,21.95,2.44,19.51,800,107Y12M
Apr-44,A6413-09-041,A6413-0092-00,50,3,11.5,200,100,100,100,107Y12M
Apr-44,A6413-09-044,A6413-0091-00,100,1.11,56.98,25,0,25,0,107Y12M
Apr-44,A6413-09-049,A6413-0099-00,100,1,23.48,100,0,100,0,107Y12M
Apr-44,A6413-09-055,A6413-0115-00,122.22,1.6,3548.52,25,0,25,0,107Y12M
Apr-44,A6413-09-073,A6413-0147-00,0,1,10.35,0,0,0,0,107Y12M
Apr-44,A6413-09-103,A6413-0176-00,86.96,2.46,7157.82,21.99,13.48,8.51,63.16,107Y12M
Apr-44,A6413-09-103,A6413-0184-00,113.33,2.42,1018.46,26.73,20.79,5.94,28.57,107Y12M
Apr-44,A6413-09-103,A6413-0233-00,200,2.25,172.66,12.5,12.5,0,0,107Y12M
Apr-44,A6413-09-103,A6413-0234-00,18.75,3.17,336.61,58.33,25,33.33,133.33,107Y12M
Apr-44,A6413-09-108,A6413-0214-00,350,2.25,72.4,0,0,0,0,107Y12M
Apr-44,A6413-09-108,A6413-0236-00,166.67,1.78,94.72,45.45,27.27,18.18,66.67,107Y12M
Apr-44,A6413-09-116,A6413-0239-00,115,2.74,4088.23,34.38,16.67,17.71,106.25,107Y12M
Apr-44,A6413-09-116,A6413-0268-00,133.33,2.95,6994.42,33.33,16.67,16.67,100,107Y12M
Apr-44,A6413-09-116,A6413-0271-00,108.51,2.04,39551.69,36.11,12.5,23.61,188.89,107Y12M
Apr-44,A6413-09-122,A6413-0260-00,114.4,2.58,8472.58,38.14,14.43,23.71,164.29,107Y12M
Apr-44,A6413-09-122,A6413-0267-00,110.34,2.9,14536.87,38.64,15.91,22.73,142.86,107Y12M
Apr-44,A6413-09-122,A6413-0274-00,66.67,2.14,1694.4,50,30,20,66.67,107Y12M
Apr-44,A6413-09-138,A6413-0288-00,100,2.22,9933.84,28.21,17.95,10.26,57.14,107Y12M
Apr-44,A6413-09-138,A6413-0292-00,99.52,3.08,15243.96,39.2,15.28,23.92,156.52,107Y12M
Apr-44,A6413-09-140,A6413-0301-00,114.97,2.68,9591.65,40.44,18.22,22.22,121.95,107Y12M
