CODE2,CODE1,CODEBASE,H_CNT,H_BED,H_SRVP,H_SRVB,INFO_TIME
二級發布區代碼,一級發布區代碼,最小統計區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間
"A6417-25","A6417-25-156","A6417-0482-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-165","A6417-0468-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-165","A6417-0497-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-165","A6417-0498-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-169","A6417-0488-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-169","A6417-0489-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-175","A6417-0500-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-175","A6417-0501-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-175","A6417-0521-00",0,0,0.00,0.00,"107Y12M"
"A6417-25","A6417-25-175","A6417-0527-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-149","A6417-0449-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-149","A6417-0452-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-149","A6417-0455-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-149","A6417-0460-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-149","A6417-0475-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-166","A6417-0480-00",3,1,14.67,22.73,"107Y12M"
"A6417-26","A6417-26-166","A6417-0485-00",3,6,28.33,70.59,"107Y12M"
"A6417-26","A6417-26-166","A6417-0493-00",2,0,40.00,0.00,"107Y12M"
"A6417-26","A6417-26-166","A6417-0495-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-166","A6417-0496-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-172","A6417-0491-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-172","A6417-0504-00",1,0,126.00,0.00,"107Y12M"
"A6417-26","A6417-26-172","A6417-0506-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-172","A6417-0518-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-172","A6417-0522-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-173","A6417-0512-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-178","A6417-0503-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-178","A6417-0516-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-178","A6417-0525-00",1,3,138.00,21.74,"107Y12M"
"A6417-26","A6417-26-178","A6417-0526-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-180","A6417-0520-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-180","A6417-0542-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-180","A6417-0556-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-186","A6417-0519-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-186","A6417-0532-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-186","A6417-0546-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-186","A6417-0548-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-189","A6417-0551-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-189","A6417-0561-00",3,3,21.33,46.88,"107Y12M"
"A6417-26","A6417-26-189","A6417-0568-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-194","A6417-0564-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-194","A6417-0567-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-194","A6417-0575-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-194","A6417-0577-00",0,0,0.00,0.00,"107Y12M"
"A6417-26","A6417-26-194","A6417-0584-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-152","A6417-0444-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-152","A6417-0469-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-152","A6417-0481-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-159","A6417-0471-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-159","A6417-0492-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-170","A6417-0459-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-170","A6417-0473-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-170","A6417-0486-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-170","A6417-0507-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-171","A6417-0484-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-171","A6417-0502-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-171","A6417-0508-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-171","A6417-0517-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-177","A6417-0511-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-177","A6417-0528-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-183","A6417-0529-00",1,6,235.00,25.53,"107Y12M"
"A6417-27","A6417-27-183","A6417-0536-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-185","A6417-0543-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-185","A6417-0545-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-185","A6417-0547-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-185","A6417-0555-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-190","A6417-0566-00",0,0,0.00,0.00,"107Y12M"
"A6417-27","A6417-27-192","A6417-0563-00",2,2,85.00,11.76,"107Y12M"
"A6417-27","A6417-27-192","A6417-0581-00",1,0,128.00,0.00,"107Y12M"
"A6417-27","A6417-27-199","A6417-0596-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-187","A6417-0535-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-187","A6417-0554-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-191","A6417-0557-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-191","A6417-0562-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-191","A6417-0570-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-193","A6417-0565-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-193","A6417-0576-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-195","A6417-0553-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-195","A6417-0571-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-195","A6417-0587-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-196","A6417-0573-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-196","A6417-0578-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-196","A6417-0588-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-196","A6417-0603-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-198","A6417-0586-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-198","A6417-0593-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-198","A6417-0599-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-198","A6417-0606-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-198","A6417-0612-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-202","A6417-0602-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-205","A6417-0592-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-205","A6417-0604-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-205","A6417-0623-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-206","A6417-0590-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-206","A6417-0601-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-206","A6417-0626-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-206","A6417-0637-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-212","A6417-0610-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-212","A6417-0622-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-212","A6417-0627-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-212","A6417-0638-00",0,0,0.00,0.00,"107Y12M"
"A6417-28","A6417-28-212","A6417-0645-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-179","A6417-0509-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-179","A6417-0524-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-184","A6417-0539-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-188","A6417-0549-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-188","A6417-0560-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-188","A6417-0569-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-188","A6417-0572-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0537-00",1,0,58.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0544-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0559-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0579-00",1,0,94.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0580-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0585-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0617-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0640-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-203","A6417-0653-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-204","A6417-0600-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-204","A6417-0609-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-204","A6417-0620-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-207","A6417-0605-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-207","A6417-0611-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-207","A6417-0625-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-207","A6417-0630-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-210","A6417-0615-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-210","A6417-0619-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-210","A6417-0621-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-210","A6417-0641-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-210","A6417-0642-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-211","A6417-0624-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-211","A6417-0632-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-211","A6417-0634-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-214","A6417-0643-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-214","A6417-0648-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-214","A6417-0655-00",0,0,0.00,0.00,"107Y12M"
"A6417-29","A6417-29-215","A6417-0656-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-197","A6417-0582-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-197","A6417-0583-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-197","A6417-0594-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-200","A6417-0591-00",1,0,221.00,0.00,"107Y12M"
"A6417-30","A6417-30-200","A6417-0608-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-208","A6417-0597-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-208","A6417-0598-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-208","A6417-0614-00",0,0,0.00,0.00,"107Y12M"
"A6417-30","A6417-30-208","A6417-0639-00",0,0,0.00,0.00,"107Y12M"
